viaje_id,estado_id,nombre,sexo,edad,parientes,familiares,boleto,tarifa,cabina,embarque_id,bote,cuerpo,residencias
1,1,"Bishop, Mr. Dickinson H",hombre,25,1,0,11967,91.08,B49,1,7,,"Dowagiac, MI"
1,1,"Bishop, Mrs. Dickinson H (Helen Walton)",mujer,19,1,0,11967,91.08,B49,1,7,,"Dowagiac, MI"
1,0,"Hays, Mr. Charles Melville",hombre,55,1,1,12749,93.5,B69,2,,307,"Montreal, PQ"
1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",mujer,52,1,1,12749,93.5,B69,2,3,,"Montreal, PQ"
1,0,"Payne, Mr. Vivian Ponsonby",hombre,23,0,0,12749,93.5,B24,2,,,"Montreal, PQ"
1,1,"Perreault, Miss. Anne",mujer,30,0,0,12749,93.5,B73,2,3,,
1,0,"Douglas, Mr. Walter Donald",,50,1,0,PC 17761,106.43,C86,1,,62,"Deephaven, MN / Cedar Rapids, IA"
1,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",mujer,48,1,0,PC 17761,106.43,C86,1,2,,"Deephaven, MN / Cedar Rapids, IA"
1,1,"LeRoy, Miss. Bertha",mujer,30,0,0,PC 17761,106.43,,1,2,,
1,1,"Oliva y Ocana, Dona. Fermina",mujer,39,0,0,PC 17758,108.9,C105,1,8,,
1,0,"Penasco y Castellana, Mr. Victor de Satode",hombre,18,1,0,PC 17758,108.9,C65,1,,,"Madrid, Spain"
1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",mujer,17,1,0,PC 17758,108.9,C65,1,8,,"Madrid, Spain"
1,1,"Fleming, Miss. Margaret",mujer,,0,0,17421,110.88,,1,4,,
1,0,"Thayer, Mr. John Borland",hombre,49,1,1,17421,110.88,C68,1,,,"Haverford, PA"
1,1,"Thayer, Mr. John Borland Jr",hombre,17,0,2,17421,110.88,C70,1,B,,"Haverford, PA"
1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",mujer,39,1,1,17421,110.88,C68,1,4,,"Haverford, PA"
1,1,"Newell, Miss. Madeleine",mujer,31,1,0,35273,113.28,D36,1,6,,"Lexington, MA"
1,1,"Newell, Miss. Marjorie",mujer,23,1,0,35273,113.28,D36,1,6,,"Lexington, MA"
1,0,"Newell, Mr. Arthur Webster",hombre,58,0,2,35273,113.28,D48,1,,122,"Lexington, MA"
1,1,"Carter, Master. William Thornton II",hombre,11,1,2,113760,120.0,B96 B98,2,4,,"Bryn Mawr, PA"
1,1,"Carter, Miss. Lucile Polk",mujer,14,1,2,113760,120.0,B96 B98,2,4,,"Bryn Mawr, PA"
1,1,"Carter, Mr. William Ernest",hombre,36,1,2,113760,120.0,B96 B98,2,C,,"Bryn Mawr, PA"
1,1,"Carter, Mrs. William Ernest (Lucile Polk)",mujer,36,1,2,113760,120.0,B96 B98,2,4,,"Bryn Mawr, PA"
1,1,"Frauenthal, Dr. Henry William",hombre,50,2,0,PC 17611,133.65,,2,5,,"New York, NY"
1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",mujer,,1,0,PC 17611,133.65,,2,5,,"New York, NY"
1,1,"Burns, Miss. Elizabeth Margaret",mujer,41,0,0,16966,134.5,E40,1,3,,
1,1,"Spedden, Master. Robert Douglas",hombre,6,0,2,16966,134.5,E34,1,3,,"Tuxedo Park, NY"
1,1,"Spedden, Mr. Frederic Oakley",hombre,45,1,1,16966,134.5,E34,1,3,,"Tuxedo Park, NY"
1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",mujer,40,1,1,16966,134.5,E34,1,3,,"Tuxedo Park, NY"
1,1,"Wilson, Miss. Helen Alice",mujer,31,0,0,16966,134.5,E39 E41,1,3,,
1,1,"Bissette, Miss. Amelia",mujer,35,0,0,PC 17760,135.63,C99,2,8,,
1,0,"Ringhini, Mr. Sante",hombre,22,0,0,PC 17760,135.63,,1,,232,
1,1,"White, Mrs. John Stuart (Ella Holmes)",mujer,55,0,0,PC 17760,135.63,C32,1,8,,"New York, NY / Briarcliff Manor NY"
1,1,"Young, Miss. Marie Grice",mujer,36,0,0,PC 17760,135.63,C32,1,8,,"New York, NY / Washington, DC"
1,0,"Clark, Mr. Walter Miller",hombre,27,1,0,13508,136.78,C89,1,,,"Los Angeles, CA"
1,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",mujer,26,1,0,13508,136.78,C89,1,4,,"Los Angeles, CA"
1,1,"Lurette, Miss. Elise",mujer,58,0,0,PC 17569,146.52,B80,1,,,
1,0,"Spencer, Mr. William Augustus",hombre,57,1,0,PC 17569,146.52,B78,1,,,"Paris, France"
1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",mujer,,1,0,PC 17569,146.52,B78,1,6,,"Paris, France"
1,1,"Allison, Master. Hudson Trevor",hombre,0,1,2,113781,151.55,C22 C26,2,11,,"Montreal, PQ / Chesterville, ON"
1,0,"Allison, Miss. Helen Loraine",mujer,2,1,2,113781,151.55,C22 C26,2,,,"Montreal, PQ / Chesterville, ON"
1,,"Allison, Mr. Hudson Joshua Creighton",hombre,30,1,2,113781,151.55,C22 C26,2,,135,"Montreal, PQ / Chesterville, ON"
1,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",mujer,25,1,2,113781,151.55,C22 C26,2,,,"Montreal, PQ / Chesterville, ON"
1,1,"Cleaver, Miss. Alice",mujer,22,0,0,113781,151.55,,2,11,,
1,1,"Daniels, Miss. Sarah",mujer,33,0,0,113781,151.55,,2,8,,
1,0,"Graham, Mr. George Edward",hombre,38,0,1,PC 17582,153.46,C91,2,,147,"Winnipeg, MB"
1,1,"Graham, Mrs. William Thompson (Edith Junkins)",mujer,58,0,1,PC 17582,153.46,C125,2,3,,"Greenwich, CT"
1,1,"Shutes, Miss. Elizabeth W",mujer,40,0,0,PC 17582,153.46,C125,2,3,,"New York, NY / Greenwich CT"
1,1,"Bonnell, Miss. Caroline",mujer,30,0,0,36928,164.87,C7,2,8,,"Youngstown, OH"
1,1,"Wick, Miss. Mary Natalie",mujer,31,0,2,36928,164.87,C7,2,8,,"Youngstown, OH"
1,0,"Wick, Mr. George Dennick",hombre,57,1,1,36928,164.87,,2,,,"Youngstown, OH"
1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",mujer,45,1,1,36928,164.87,,2,8,,"Youngstown, OH"
1,1,"Allen, Miss. Elisabeth Walton",mujer,29,0,0,24160,211.34,B5,2,2,,"St Louis, MO"
1,1,"Kreuchen, Miss. Emilie",mujer,39,0,0,24160,211.34,,2,2,,
1,1,"Madill, Miss. Georgette Alexandra",mujer,15,0,1,24160,211.34,B5,2,2,,"St Louis, MO"
1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",mujer,43,0,1,24160,211.34,B3,2,2,,"St Louis, MO"
1,1,"Geiger, Miss. Amalie",mujer,35,0,0,113503,211.5,C130,1,4,,
1,0,"Keeping, Mr. Edwin",hombre,32,0,0,113503,211.5,C132,1,,45,
1,0,"Widener, Mr. George Dunton",hombre,50,1,1,113503,211.5,C80,1,,,"Elkins Park, PA"
1,0,"Widener, Mr. Harry Elkins",hombre,27,0,2,113503,211.5,C82,1,,,"Elkins Park, PA"
1,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",mujer,50,1,1,113503,211.5,C80,1,4,,"Elkins Park, PA"
1,1,"Bird, Miss. Ellen",mujer,29,0,0,PC 17483,221.78,C97,2,8,,
1,0,"Farthing, Mr. John",hombre,,0,0,PC 17483,221.78,C95,2,,,
1,0,"Straus, Mr. Isidor",hombre,67,1,0,PC 17483,221.78,C55 C57,2,,96,"New York, NY"
1,0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",mujer,63,1,0,PC 17483,221.78,C55 C57,2,,,"New York, NY"
1,0,"Astor, Col. John Jacob",hombre,47,1,0,PC 17757,227.53,C62 C64,1,,124,"New York, NY"
1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",mujer,18,1,0,PC 17757,227.53,C62 C64,1,4,,"New York, NY"
1,1,"Bidois, Miss. Rosalie",mujer,42,0,0,PC 17757,227.53,,1,4,,
1,1,Alexis Evans,,38,0,0,PC 17757,227.53,C45,1,4,,"New York, NY"
1,0,"Robbins, Mr. Victor",hombre,,0,0,PC 17757,227.53,,1,,,
1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",mujer,50,0,1,PC 17558,247.52,B58 B60,1,6,,"Montreal, PQ"
1,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",mujer,27,1,1,PC 17558,247.52,B58 B60,1,6,,"Montreal, PQ"
1,1,"Bowen, Miss. Grace Scott",mujer,45,0,0,PC 17608,262.38,,1,4,,"Cooperstown, NY"
1,1,"Chaudanson, Miss. Victorine",mujer,36,0,0,PC 17608,262.38,B61,1,4,,
1,1,"Ryerson, Master. John Borie",hombre,13,2,2,PC 17608,262.38,B57 B59 B63 B66,1,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Miss. Emily Borie",mujer,18,2,2,PC 17608,262.38,B57 B59 B63 B66,1,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Miss. Susan Parker Suzette",mujer,21,2,2,PC 17608,262.38,B57 B59 B63 B66,1,4,,"Haverford, PA / Cooperstown, NY"
1,0,"Ryerson, Mr. Arthur Larned",hombre,61,1,3,PC 17608,262.38,B57 B59 B63 B66,1,,,"Haverford, PA / Cooperstown, NY"
1,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",mujer,48,1,3,PC 17608,262.38,B57 B59 B63 B66,1,4,,"Haverford, PA / Cooperstown, NY"
1,1,"Fortune, Miss. Alice Elizabeth",mujer,24,3,2,19950,263.0,C23 C25 C27,2,10,,"Winnipeg, MB"
1,1,"Fortune, Miss. Ethel Flora",mujer,28,3,2,19950,263.0,C23 C25 C27,2,10,,"Winnipeg, MB"
1,1,"Fortune, Miss. Mabel Helen",mujer,23,3,2,19950,263.0,C23 C25 C27,2,10,,"Winnipeg, MB"
1,0,"Fortune, Mr. Charles Alexander",hombre,19,3,2,19950,263.0,C23 C25 C27,2,,,"Winnipeg, MB"
1,0,"Fortune, Mr. Mark",hombre,64,1,4,19950,263.0,C23 C25 C27,2,,,"Winnipeg, MB"
1,1,"Fortune, Mrs. Mark (Mary McDougald)",mujer,60,1,4,19950,263.0,C23 C25 C27,2,10,,"Winnipeg, MB"
1,1,"Cardeza, Mr. Thomas Drake Martinez",hombre,36,0,1,PC 17755,512.33,B51 B53 B55,1,3,,"Austria-Hungary / Germantown, Philadelphia, PA"
1,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",mujer,58,0,1,PC 17755,512.33,B51 B53 B55,1,3,,"Germantown, Philadelphia, PA"
1,1,"Lesurer, Mr. Gustave J",hombre,35,0,0,PC 17755,512.33,B101,1,3,,
1,1,"Ward, Miss. Anna",mujer,35,0,0,PC 17755,512.33,,1,3,,
2,0,"Campbell, Mr. William",hombre,,0,0,239853,0.0,,2,,,Belfast
2,0,"Cunningham, Mr. Alfred Fleming",hombre,,0,0,239853,0.0,,2,,,Belfast
2,0,"Frost, Mr. Anthony Wood Archie",hombre,,0,0,239854,0.0,,2,,,Belfast
2,0,"Knight, Mr. Robert J",hombre,,0,0,239855,0.0,,2,,,Belfast
2,0,"Parkes, Mr. Francis Frank",hombre,,0,0,239853,0.0,,2,,,Belfast
2,0,"Watson, Mr. Ennis Hastings",hombre,,0,0,239856,0.0,,2,,,Belfast
2,0,"Myles, Mr. Thomas Francis",hombre,62,0,0,240276,9.69,,3,,,"Cambridge, MA"
2,0,"Andrew, Mr. Frank Thomas",hombre,25,0,0,C.A. 34050,10.5,,2,,,"Cornwall, England Houghton, MI"
2,0,"Baimbrigge, Mr. Charles Robert",hombre,23,0,0,C.A. 31030,10.5,,2,,,Guernsey
2,0,"Banfield, Mr. Frederick James",hombre,28,0,0,C.A./SOTON 34068,10.5,,2,,,"Plymouth, Dorset / Houghton, MI"
2,0,"Coleridge, Mr. Reginald Charles",hombre,29,0,0,W./C. 14263,10.5,,2,,,"Hartford, Huntingdonshire"
2,1,"Collett, Mr. Sidney C Stuart",hombre,24,0,0,28034,10.5,,2,9,,"London / Fort Byron, NY"
2,1,"Cook, Mrs. (Selena Rogers)",mujer,22,0,0,W./C. 14266,10.5,F33,2,14,,Pennsylvania
2,0,"Fillbrook, Mr. Joseph Charles",hombre,18,0,0,C.A. 15185,10.5,,2,,,"Cornwall / Houghton, MI"
2,0,"Gavey, Mr. Lawrence",hombre,26,0,0,31028,10.5,,2,,,"Guernsey / Elizabeth, NJ"
2,0,"Gilbert, Mr. William",hombre,47,0,0,C.A. 30769,10.5,,2,,,Cornwall
2,1,"Harris, Mr. George",hombre,62,0,0,S.W./PP 752,10.5,,2,15,,London
2,0,"Harris, Mr. Walter",hombre,30,0,0,W/C 14208,10.5,,2,,,"Walthamstow, England"
2,1,"Ilett, Miss. Bertha",mujer,17,0,0,SO/C 14885,10.5,,2,,,Guernsey
2,0,"Jenkin, Mr. Stephen Curnow",hombre,32,0,0,C.A. 33111,10.5,,2,,,"St Ives, Cornwall / Houghton, MI"
2,0,"Kvillner, Mr. Johan Henrik Johannesson",hombre,31,0,0,C.A. 18723,10.5,,2,,165,"Sweden / Arlington, NJ"
2,1,"Lemore, Mrs. (Amelia Milley)",mujer,34,0,0,C.A. 34260,10.5,F33,2,14,,"Chicago, IL"
2,0,"Leyson, Mr. Robert William Norman",hombre,24,0,0,C.A. 29566,10.5,,2,,108,
2,0,"Mack, Mrs. (Mary)",mujer,57,0,0,S.O./P.P. 3,10.5,E77,2,,52,"Southampton / New York, NY"
2,1,"Mellors, Mr. William John",hombre,19,0,0,SW/PP 751,10.5,,2,B,,"Chelsea, London"
2,0,"Mitchell, Mr. Henry Michael",hombre,70,0,0,C.A. 24580,10.5,,2,,,"Guernsey / Montclair, NJ and/or Toledo, Ohio"
2,0,"Mudd, Mr. Thomas Charles",hombre,16,0,0,S.O./P.P. 3,10.5,,2,,,"Halesworth, England"
2,1,"Nye, Mrs. (Elizabeth Ramell)",mujer,29,0,0,C.A. 29395,10.5,F33,2,11,,"Folkstone, Kent / New York, NY"
2,1,"Oxenham, Mr. Percy Thomas",hombre,22,0,0,W./C. 14260,10.5,,2,13,,"Pondersend, England / New Durham, NJ"
2,0,"Pain, Dr. Alfred",hombre,23,0,0,244278,10.5,,2,,,"Hamilton, ON"
2,0,"Parker, Mr. Clifford Richard",hombre,28,0,0,SC 14888,10.5,,2,,,"St Andrews, Guernsey"
2,0,"Pengelly, Mr. Frederick William",hombre,19,0,0,28665,10.5,,2,,,"Gunnislake, England / Butte, MT"
2,0,"Reeves, Mr. David",hombre,36,0,0,C.A. 17248,10.5,,2,,,"Brighton, Sussex"
2,1,"Ridsdale, Miss. Lucy",mujer,50,0,0,W./C. 14258,10.5,,2,13,,"London, England / Marietta, Ohio and Milwaukee, WI"
2,0,"Rogers, Mr. Reginald Harry",hombre,19,0,0,28004,10.5,,2,,,
2,1,"Rugg, Miss. Emily",mujer,21,0,0,C.A. 31026,10.5,,2,12,,"Guernsey / Wilmington, DE"
2,0,"Slemen, Mr. Richard James",hombre,35,0,0,28206,10.5,,2,,,Cornwall
2,0,"Stokes, Mr. Philip Joseph",hombre,25,0,0,F.C.C. 13540,10.5,,2,,81,"Catford, Kent / Detroit, MI"
2,1,"Toomey, Miss. Ellen",mujer,50,0,0,F.C.C. 13531,10.5,,2,9,,"Indianapolis, IN"
2,1,"Troutt, Miss. Edwina Celia Winnie",mujer,27,0,0,34218,10.5,E101,2,16,,"Bath, England / Massachusetts"
2,0,"Ware, Mr. William Jeffery",hombre,23,1,0,28666,10.5,,2,,,
2,0,"Wheadon, Mr. Edward H",hombre,66,0,0,C.A. 24579,10.5,,2,,,"Guernsey, England / Edgewood, RI"
2,0,"Lamb, Mr. John Joseph",hombre,,0,0,240261,10.71,,3,,,
2,0,"Andrew, Mr. Edgardo Samuel",hombre,18,0,0,231945,11.5,,2,,,"Buenos Aires, Argentina / New Jersey, NJ"
2,0,"Bailey, Mr. Percy Andrew",hombre,18,0,0,29108,11.5,,2,,,"Penzance, Cornwall / Akron, OH"
2,0,"Cotterill, Mr. Henry Harry",hombre,21,0,0,29107,11.5,,2,,,"Penzance, Cornwall / Akron, OH"
2,0,"Giles, Mr. Edgar",hombre,21,1,0,28133,11.5,,2,,,"Cornwall / Camden, NJ"
2,0,"Giles, Mr. Frederick Edward",hombre,21,1,0,28134,11.5,,2,,,"Cornwall / Camden, NJ"
2,0,"Hocking, Mr. Richard George",hombre,23,2,1,29104,11.5,,2,,,"Cornwall / Akron, OH"
2,1,"Lehmann, Miss. Bertha",mujer,17,0,0,SC 1748,12.0,,1,12,,"Berne, Switzerland / Central City, IA"
2,0,"Hunt, Mr. George Henry",hombre,33,0,0,SCO/W 1585,12.28,,2,,,"Philadelphia, PA"
2,1,"Keane, Miss. Nora A",mujer,,0,0,226593,12.35,E101,3,10,,"Harrisburg, PA"
2,0,"Keane, Mr. Daniel",hombre,35,0,0,233734,12.35,,3,,,
2,0,"Kirkland, Rev. Charles Leonard",hombre,57,0,0,219533,12.35,,3,,,"Glasgow / Bangor, ME"
2,0,"Lingane, Mr. John",hombre,61,0,0,235509,12.35,,3,,,
2,1,"Slayter, Miss. Hilda Mary",mujer,30,0,0,234818,12.35,,3,13,,"Halifax, NS"
2,0,"Bateman, Rev. Robert James",hombre,51,0,0,S.O.P. 1166,12.53,,2,,174,"Jacksonville, FL"
2,1,"Trout, Mrs. William H (Jessie L)",mujer,28,0,0,240929,12.65,,2,,,"Columbus, OH"
2,1,"Portaluppi, Mr. Emilio Ilario Giuseppe",hombre,30,0,0,C.A. 34644,12.74,,1,14,,"Milford, NH"
2,0,"Levy, Mr. Rene Jacques",hombre,36,0,0,SC/Paris 2163,12.88,D,1,,,"Montreal, PQ"
2,0,"Wheeler, Mr. Edwin Frederick",hombre,,0,0,SC/PARIS 2159,12.88,,2,,,
2,0,"Aldworth, Mr. Charles Augustus",hombre,30,0,0,248744,13.0,,2,,,"Bryn Mawr, PA, USA"
2,0,"Ashby, Mr. John",hombre,57,0,0,244346,13.0,,2,,,"West Hoboken, NJ"
2,1,"Ball, Mrs. (Ada E Hall)",mujer,36,0,0,28551,13.0,D,2,10,,"Bristol, Avon / Jacksonville, FL"
2,1,"Beesley, Mr. Lawrence",hombre,34,0,0,248698,13.0,D56,2,13,,London
2,1,"Bentham, Miss. Lilian W",mujer,19,0,0,28404,13.0,,2,12,,"Rochester, NY"
2,0,"Berriman, Mr. William John",hombre,23,0,0,28425,13.0,,2,,,"St Ives, Cornwall / Calumet, MI"
2,0,"Botsford, Mr. William Hull",hombre,26,0,0,237670,13.0,,2,,,"Elmira, NY / Orange, NJ"
2,0,"Bowenur, Mr. Solomon",hombre,42,0,0,211535,13.0,,2,,,London
2,0,"Bracken, Mr. James H",hombre,27,0,0,220367,13.0,,2,,,"Lake Arthur, Chavez County, NM"
2,1,"Brown, Miss. Amelia Mildred",mujer,24,0,0,248733,13.0,F33,2,11,,"London / Montreal, PQ"
2,1,"Buss, Miss. Kate",mujer,36,0,0,27849,13.0,,2,9,,"Sittingbourne, England / San Diego, CA"
2,0,"Butler, Mr. Reginald Fenton",hombre,25,0,0,234686,13.0,,2,,97,"Southsea, Hants"
2,0,"Byles, Rev. Thomas Roussel Davids",hombre,42,0,0,244310,13.0,,2,,,London
2,1,"Bystrom, Mrs. (Karolina)",mujer,42,0,0,236852,13.0,,2,,,"New York, NY"
2,0,"Carbines, Mr. William",hombre,19,0,0,28424,13.0,,2,,18,"St Ives, Cornwall / Calumet, MI"
2,0,"Collander, Mr. Erik Gustaf",hombre,28,0,0,248740,13.0,,2,,,"Helsinki, Finland Ashtabula, Ohio"
2,0,"Corbett, Mrs. Walter H (Irene Colvin)",mujer,30,0,0,237249,13.0,,2,,,"Provo, UT"
2,1,"Davis, Miss. Mary",mujer,28,0,0,237668,13.0,,2,13,,"London / Staten Island, NY"
2,0,"de Brito, Mr. Jose Joaquim",hombre,32,0,0,244360,13.0,,2,,,"Portugal / Sau Paulo, Brazil"
2,0,"Eitemiller, Mr. George Floyd",hombre,23,0,0,29751,13.0,,2,,,"England / Detroit, MI"
2,0,"Enander, Mr. Ingvar",hombre,21,0,0,236854,13.0,,2,,,"Goteborg, Sweden / Rockford, IL"
2,0,"Fahlstrom, Mr. Arne Jonas",hombre,18,0,0,236171,13.0,,2,,,"Oslo, Norway Bayonne, NJ"
2,0,"Fox, Mr. Stanley Hubert",hombre,36,0,0,229236,13.0,,2,,236,"Rochester, NY"
2,0,"Funk, Miss. Annie Clemmer",mujer,38,0,0,237671,13.0,,2,,,"Janjgir, India / Pennsylvania"
2,1,"Garside, Miss. Ethel",mujer,34,0,0,243880,13.0,,2,12,,"Brooklyn, NY"
2,0,"Gill, Mr. John William",hombre,24,0,0,233866,13.0,,2,,155,"Clevedon, England"
2,0,"Gillespie, Mr. William Henry",hombre,34,0,0,12233,13.0,,2,,,"Vancouver, BC"
2,0,"Givard, Mr. Hans Kristensen",hombre,30,0,0,250646,13.0,,2,,305,
2,0,"Greenberg, Mr. Samuel",hombre,52,0,0,250647,13.0,,2,,19,"Bronx, NY"
2,0,"Hale, Mr. Reginald",hombre,30,0,0,250653,13.0,,2,,75,"Auburn, NY"
2,0,"Harbeck, Mr. William H",hombre,44,0,0,248746,13.0,,2,,35,"Seattle, WA / Toledo, OH"
2,0,"Hiltunen, Miss. Marta",mujer,18,1,1,250650,13.0,,2,,,"Kontiolahti, Finland / Detroit, MI"
2,0,"Hocking, Mr. Samuel James Metcalfe",hombre,36,0,0,242963,13.0,,2,,,"Devonport, England"
2,0,"Hodges, Mr. Henry Price",hombre,50,0,0,250643,13.0,,2,,149,Southampton
2,1,"Hosono, Mr. Masabumi",hombre,42,0,0,237798,13.0,,2,10,,"Tokyo, Japan"
2,0,"Matthews, Mr. William John",hombre,30,0,0,28228,13.0,,2,,,"St Austall, Cornwall"
2,0,"McCrie, Mr. James Matthew",hombre,30,0,0,233478,13.0,,2,,,"Sarnia, ON"
2,0,"Meyer, Mr. August",hombre,39,0,0,248723,13.0,,2,,,"Harrow-on-the-Hill, Middlesex"
2,0,"Milling, Mr. Jacob Christian",hombre,48,0,0,234360,13.0,,2,,271,"Copenhagen, Denmark"
2,0,"Montvila, Rev. Juozas",hombre,27,0,0,211536,13.0,,2,,,"Worcester, MA"
2,0,"Nesson, Mr. Israel",hombre,26,0,0,244368,13.0,F2,2,,,"Boston, MA"
2,0,"Otter, Mr. Richard",hombre,39,0,0,28213,13.0,,2,,,"Middleburg Heights, OH"
2,0,"Peruschitz, Rev. Joseph Maria",hombre,41,0,0,237393,13.0,,2,,,
2,1,"Pinsky, Mrs. (Rosa)",mujer,32,0,0,234604,13.0,,2,9,,Russia
2,0,"Ponesell, Mr. Martin",hombre,34,0,0,250647,13.0,,2,,,"Denmark / New York, NY"
2,1,"Reynaldo, Ms. Encarnacion",mujer,28,0,0,230434,13.0,,2,9,,Spain
2,0,"Schmidt, Mr. August",hombre,26,0,0,248659,13.0,,2,,,"Newark, NJ"
2,0,"Sedgwick, Mr. Charles Frederick Waddington",hombre,25,0,0,244361,13.0,,2,,,Liverpool
2,1,"Silven, Miss. Lyyli Karoliina",mujer,18,0,2,250652,13.0,,2,16,,"Finland / Minneapolis, MN"
2,1,"Sinkkonen, Miss. Anna",mujer,30,0,0,250648,13.0,,2,10,,"Finland / Washington, DC"
2,1,"Smith, Miss. Marion Elsie",mujer,40,0,0,31418,13.0,,2,9,,
2,0,"Sobey, Mr. Samuel James Hayden",hombre,25,0,0,C.A. 29178,13.0,,2,,,"Cornwall / Houghton, MI"
2,0,"Swane, Mr. George",hombre,18,0,0,248734,13.0,F,2,,294,
2,0,"Troupiansky, Mr. Moses Aaron",hombre,23,0,0,233639,13.0,,2,,,
2,0,"Veal, Mr. James",hombre,40,0,0,28221,13.0,,2,,,"Barre, Co Washington, VT"
2,1,"Webber, Miss. Susan",mujer,32,0,0,27267,13.0,E101,2,12,,"England / Hartford, CT"
2,1,"Wilhelms, Mr. Charles",hombre,31,0,0,244270,13.0,,2,9,,"London, England"
2,1,"Williams, Mr. Charles Eugene",hombre,,0,0,244373,13.0,,2,14,,"Harrow, England"
2,0,"Yrois, Miss. Henriette (Mrs Harbeck)",mujer,24,0,0,248747,13.0,,2,,,Paris
2,0,"Chapman, Mr. Charles Henry",hombre,52,0,0,248731,13.5,,2,,130,"Bronx, NY"
2,0,"Giles, Mr. Ralph",hombre,24,0,0,248726,13.5,,2,,297,"West Kensington, London"
2,1,"Kelly, Mrs. Florence Fannie",mujer,45,0,0,223596,13.5,,2,9,,"London / New York, NY"
2,0,"McCrae, Mr. Arthur Gordon",hombre,32,0,0,237216,13.5,,2,,209,"Sydney, Australia"
2,0,"Norman, Mr. Robert Douglas",hombre,28,0,0,218629,13.5,,2,,287,Glasgow
2,0,"Sjostedt, Mr. Ernst Adolf",hombre,59,0,0,237442,13.5,,2,,,"Sault St Marie, ON"
2,1,"Wright, Miss. Marion",mujer,26,0,0,220844,13.5,,2,9,,"Yoevil, England / Cottage Grove, OR"
2,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",mujer,23,0,0,SC/AH Basle 541,13.79,D,1,11,,"New York, NY"
2,1,"Duran y More, Miss. Asuncion",mujer,27,1,0,SC/PARIS 2149,13.86,,1,12,,"Barcelona, Spain / Havana, Cuba"
2,1,"Duran y More, Miss. Florentina",mujer,30,1,0,SC/PARIS 2148,13.86,,1,12,,"Barcelona, Spain / Havana, Cuba"
2,1,"Pallas y Castello, Mr. Emilio",hombre,29,0,0,SC/PARIS 2147,13.86,,1,9,,"Spain / Havana, Cuba"
2,1,"Nourney, Mr. Alfred (Baron von Drachstedt)",hombre,20,0,0,SC/PARIS 2166,13.86,D38,1,7,,"Cologne, Germany"
2,1,"Padro y Manent, Mr. Julian",hombre,,0,0,SC/PARIS 2146,13.86,,1,9,,"Spain / Havana, Cuba"
2,0,"Moraweck, Dr. Ernest",hombre,54,0,0,29011,14.0,,2,,,"Frankfort, KY"
2,1,"Hamalainen, Master. Viljo",hombre,0,1,1,250649,14.5,,2,4,,"Detroit, MI"
2,1,"Hamalainen, Mrs. William (Anna)",mujer,24,0,2,250649,14.5,,2,4,,"Detroit, MI"
2,0,"Jarvis, Mr. John Denzil",hombre,47,0,0,237565,15.0,,2,,,"North Evington, England"
2,0,"Pulbaum, Mr. Franz",hombre,27,0,0,SC/PARIS 2168,15.03,,1,,,Paris
2,0,"Malachard, Mr. Noel",hombre,,0,0,237735,15.05,D,1,,,Paris
2,0,"Richard, Mr. Emile",hombre,23,0,0,SC/PARIS 2133,15.05,,1,,,"Paris / Montreal, PQ"
2,0,"Stanton, Mr. Samuel Ward",hombre,41,0,0,237734,15.05,,1,,,"New York, NY"
2,0,"Pernot, Mr. Rene",hombre,,0,0,SC/PARIS 2131,15.05,,1,,,
2,0,"Mangiavacchi, Mr. Serafino Emilio",hombre,,0,0,SC/A.3 2861,15.58,,1,,,"New York, NY"
2,1,"Watt, Miss. Bertha J",mujer,12,0,0,C.A. 33595,15.75,,2,9,,"Aberdeen / Portland, OR"
2,1,"Watt, Mrs. James (Elizabeth Bessie Inglis Milne)",mujer,40,0,0,C.A. 33595,15.75,,2,9,,"Aberdeen / Portland, OR"
2,1,"Hewlett, Mrs. (Mary D Kingcome)",mujer,55,0,0,248706,16.0,,2,13,,"India / Rapid City, SD"
2,0,"Maybery, Mr. Frank Hubert",hombre,40,0,0,239059,16.0,,2,,,"Weston-Super-Mare / Moose Jaw, SK"
